
"key: uid, value: 24234043","key: education, value: 大专","key: height, value: 160","key: car, value: 已购车（经济型）","key: income, value: None","key: house, value: 暂未购房","key: weight, value: 47公斤","key: constellation, value: 双子座","key: nationality, value: 汉族","key: zodiac, value: 牛","key: blood, value: A型","key: criterias_age, value: 33-41岁之间 <font color=""#848284"">*</font>","key: criterias_height, value: 168-183厘米 <font color=""#848284"">*</font>","key: criterias_nationality, value: 不限","key: criterias_eduction, value: 不限","key: criterias_marriage, value: 离异、丧偶 <font color=""#848284"">*</font>","key: criterias_location, value:  广东深圳 <font color=""#848284"">*</font>","key: nickname, value: 逸卿","key: sex, value: 女","key: marriage, value: 离异","key: work_location, value: 深圳","key: image, value: https://at3.jyimg.com/66/d0/5c632f88aq56db2d0469b190367b/5c632f88a_4_avatar_p.jpg","key: randTag, value:  47公斤  A型血 ","key: randListTag, value:  160cm  汉族  大专  A型血 ","key: shortnote, value: 提示：
 近期系统给我乱发了很多重复系统信件！打扰了很多人，在此表示深深的歉意！
 为了区别系统信件由我本人发出的信件只针对适龄的同城离异男士，内容只有简短的“你好”二字，其他内容…"
"key: uid, value: 285160","key: education, value: 本科","key: height, value: 158","key: car, value: 暂未购车","key: income, value: None","key: house, value: 暂未购房","key: weight, value: 47公斤","key: constellation, value: 巨蟹座","key: nationality, value: 汉族","key: zodiac, value: 鸡","key: blood, value: A型","key: criterias_age, value: 30-38岁之间","key: criterias_height, value: 170-185厘米","key: criterias_nationality, value: 不限","key: criterias_eduction, value: 本科","key: criterias_marriage, value: 未婚","key: criterias_location, value:  广东","key: nickname, value: 心素如简","key: sex, value: 女","key: marriage, value: 未婚","key: work_location, value: 广州","key: image, value: https://at2.jyimg.com/d4/8e/2dfe441768577a960365685b611f/2dfe44176_1_avatar_p.jpg","key: randTag, value:  属鸡  47公斤 ","key: randListTag, value:  158cm  47公斤  汉族  本科 ","key: shortnote, value: 心理生理健康，保持身心纯洁至今不是因为我有毛病，而是觉得那杯茶还是要找对才喝，宁缺勿滥是好孩子。
倾向于找性格合适，相处自然的对象，希望可以互相提携，互为依靠。
包容的心态、善良的…"
"key: uid, value: 305389171","key: education, value: 硕士","key: height, value: 177","key: car, value: 已购车（经济型）","key: income, value: None","key: house, value: 已购房","key: weight, value: --","key: constellation, value: 金牛座","key: nationality, value: 汉族","key: zodiac, value: 虎","key: blood, value: O型","key: criterias_age, value: 32-45岁之间","key: criterias_height, value: 130-260厘米","key: criterias_nationality, value: 不限","key: criterias_eduction, value: 不限","key: criterias_marriage, value: 不限","key: criterias_location, value:  香港香港","key: nickname, value: Newgirl","key: sex, value: 女","key: marriage, value: 未婚","key: work_location, value: 香港","key: image, value: https://at1.jyimg.com/8d/37/64ba884c017e412abedd605db95e/64ba884c0_1_avatar_p.jpg","key: randTag, value:  177cm  汉族 ","key: randListTag, value:  属虎  177cm  未婚  金牛座 ","key: shortnote, value: I want to wish you a good mood! I will immediately inform you about the purpose of been here, i&#039;m simple and easygoing person down to earth honest loving caring understanding God fearing woman. I..."
"key: uid, value: 290209","key: education, value: 大专","key: height, value: 167","key: car, value: 暂未购车","key: income, value: None","key: house, value: 与父母同住","key: weight, value: 55公斤","key: constellation, value: 天蝎座","key: nationality, value: 汉族","key: zodiac, value: 兔","key: blood, value: O型","key: criterias_age, value: 38-50岁之间","key: criterias_height, value: 170-190厘米","key: criterias_nationality, value: 不限","key: criterias_eduction, value: 大专或以上","key: criterias_marriage, value: 不限","key: criterias_location, value:  上海","key: nickname, value: elainezy","key: sex, value: 女","key: marriage, value: 未婚","key: work_location, value: 普陀","key: image, value: https://at1.jyimg.com/8b/64/d5ab2b10552c9c756a5dafc85541/d5ab2b105_1_avatar_p.jpg","key: randTag, value:  属兔  55公斤 ","key: randListTag, value:  55公斤  未婚  大专  O型血 ","key: shortnote, value: 从小在三面环山一面靠海的江南美丽小镇长大，喜欢大自然，性格开朗率真，乐于助人。        看着很时尚，其实还是蛮传统的人，一直不觉得自己会是个晚婚的人，不知不觉走到了今天，希望…"
"key: uid, value: 219163","key: education, value: 本科","key: height, value: 165","key: car, value: 暂未购车","key: income, value: None","key: house, value: 与父母同住","key: weight, value: 48公斤","key: constellation, value: 天秤座","key: nationality, value: 汉族","key: zodiac, value: 鼠","key: blood, value: 其它","key: criterias_age, value: 24-30岁之间","key: criterias_height, value: 170-185厘米","key: criterias_nationality, value: 不限","key: criterias_eduction, value: 大专或以上","key: criterias_marriage, value: 未婚","key: criterias_location, value:  江苏南京","key: nickname, value: zero","key: sex, value: 女","key: marriage, value: 未婚","key: work_location, value: 南京","key: image, value: https://at4.jyimg.com/72/3c/597baa574832392b3ed5882a1a2d/597baa574_1_avatar_p.jpg","key: randTag, value:  属鼠  天秤座 ","key: randListTag, value:  属鼠  165cm  未婚  本科 ","key: shortnote, value: 一个细微动作，一个飘忽眼神，抑或是一个转身的距离，相爱的人应该有着缘分的默契，找一个爱我懂我的人，生活也会因默契而和谐。真诚的等待你…..."
"key: uid, value: 331789","key: education, value: 硕士","key: height, value: 161","key: car, value: 已经购车","key: income, value: None","key: house, value: 已购住房","key: weight, value: 56公斤","key: constellation, value: 摩羯座","key: nationality, value: 汉族","key: zodiac, value: 虎","key: blood, value: --","key: criterias_age, value: 43-59岁之间","key: criterias_height, value: 150-190厘米","key: criterias_nationality, value: 不限","key: criterias_eduction, value: 本科","key: criterias_marriage, value: 离异","key: criterias_location, value:  广东广州,香港,国外","key: nickname, value: it is  dog","key: sex, value: 女","key: marriage, value: 离异","key: work_location, value: 广州","key: image, value: https://at2.jyimg.com/58/56/62eaq0a9d3ee3aa14abc4ff24a38/62ead0a9d_1_avatar_p.jpg","key: randTag, value:  有房  56公斤 ","key: randListTag, value:  有车  有房  161cm  56公斤 ","key: shortnote, value: 在希望中等待未来。。。  。在未来中寻求平静与幸福..."
"key: uid, value: 330196","key: education, value: 大专","key: height, value: 168","key: car, value: 暂未购车","key: income, value: None","key: house, value: 独自租房","key: weight, value: 52公斤","key: constellation, value: 处女座","key: nationality, value: 汉族","key: zodiac, value: 鼠","key: blood, value: --","key: criterias_age, value: 不限","key: criterias_height, value: 不限","key: criterias_nationality, value: 不限","key: criterias_eduction, value: 不限","key: criterias_marriage, value: 不限","key: criterias_location, value:  不限","key: nickname, value: 细情囝","key: sex, value: 女","key: marriage, value: 未婚","key: work_location, value: 珠海","key: image, value: https://at1.jyimg.com/8c/80/1ef0110bc1333145d71e2768e92f/1ef0110bc_1_avatar_p.jpg","key: randTag, value:  租房  处女座 ","key: randListTag, value:  属鼠  52公斤  未婚  处女座 ","key: shortnote, value: 冷静点，
只有头脑冷静地考虑一下我们的现状，
才能达到生活在一起的目的冷静点－－
爱我吧 －－
今天－－
昨天－－
想你想得真要发哭了 －－
你－－你－－我的生命－－我的一切－－
再会－－ ..."
"key: uid, value: 325143","key: education, value: 本科","key: height, value: 162","key: car, value: 已经购车","key: income, value: None","key: house, value: 暂未购房","key: weight, value: 55公斤","key: constellation, value: 射手座","key: nationality, value: 汉族","key: zodiac, value: 牛","key: blood, value: B型","key: criterias_age, value: 30-49岁之间 <font color=""#848284"">*</font>","key: criterias_height, value: 173-185厘米","key: criterias_nationality, value: 不限","key: criterias_eduction, value: 本科","key: criterias_marriage, value: 不限","key: criterias_location, value:  不限","key: nickname, value: 若琪","key: sex, value: 女","key: marriage, value: 未婚","key: work_location, value: 济南","key: image, value: https://at4.jyimg.com/32/90/72e990f0e64aafa9a2a9a84ba326/72e990f0e_1_avatar_p.jpg","key: randTag, value:  55公斤  射手座 ","key: randListTag, value:  有车  属牛  本科  B型血 ","key: shortnote, value: 我在这里，你在那里，你何时走入我的心里，..."
"key: uid, value: 345653","key: education, value: 本科","key: height, value: 158","key: car, value: 暂未购车","key: income, value: None","key: house, value: 暂未购房","key: weight, value: 46公斤","key: constellation, value: 射手座","key: nationality, value: 汉族","key: zodiac, value: 猴","key: blood, value: --","key: criterias_age, value: 30岁或以上","key: criterias_height, value: 172-180厘米","key: criterias_nationality, value: 不限","key: criterias_eduction, value: 大专","key: criterias_marriage, value: 未婚","key: criterias_location, value:  不限","key: nickname, value: 米唐唐","key: sex, value: 女","key: marriage, value: 未婚","key: work_location, value: 浦东新区","key: image, value: https://at3.jyimg.com/e6/5f/7b1f80997941f0998450569f0b20/7b1f80997_2_avatar_p.jpg","key: randTag, value:  158cm  汉族 ","key: randListTag, value:  158cm  汉族  未婚  射手座 ","key: shortnote, value: 真正的爱情，有能力改变一个人。希望我们能成就对方，完满彼此。..."
"key: uid, value: 315461","key: education, value: 本科","key: height, value: 160","key: car, value: 暂未购车","key: income, value: None","key: house, value: 住单位房","key: weight, value: 52公斤","key: constellation, value: 天蝎座","key: nationality, value: 汉族","key: zodiac, value: 马","key: blood, value: B型","key: criterias_age, value: 不限","key: criterias_height, value: 不限","key: criterias_nationality, value: 不限","key: criterias_eduction, value: 不限","key: criterias_marriage, value: 未婚","key: criterias_location, value:  广西南宁","key: nickname, value: 恬静的水仙花","key: sex, value: 女","key: marriage, value: 未婚","key: work_location, value: 玉林","key: image, value: https://at3.jyimg.com/2b/ea/3cc287dfcebea5030702f9b52beb/3cc287dfc_4_avatar_p.jpg","key: randTag, value:  汉族  未婚 ","key: randListTag, value:  160cm  汉族  未婚  天蝎座 ","key: shortnote, value: 好想有个家让我好好呵护它，经营它！ &amp;nbsp;&amp;nbsp;&amp;nbsp;&amp;nbsp;　我洁身自爱、温柔体贴、聪颖贤惠、优雅大方、孝顺父母。有着一颗积…"
"key: uid, value: 254048","key: education, value: 大专","key: height, value: 162","key: car, value: 暂未购车","key: income, value: None","key: house, value: 已购住房","key: weight, value: --","key: constellation, value: 处女座","key: nationality, value: 汉族","key: zodiac, value: 狗","key: blood, value: --","key: criterias_age, value: 不限","key: criterias_height, value: 不限","key: criterias_nationality, value: 不限","key: criterias_eduction, value: 不限","key: criterias_marriage, value: 不限","key: criterias_location, value:  不限","key: nickname, value: 风随影动","key: sex, value: 女","key: marriage, value: 未婚","key: work_location, value: 安阳","key: image, value: https://at2.jyimg.com/d8/8a/96e5cb013d963f946c0d7b0768b5/96e5cb013_avatar_p.jpg","key: randTag, value:  未婚  大专 ","key: randListTag, value:  有房  162cm  未婚  大专 ","key: shortnote, value: 希望在世纪佳缘这片交友的天空找到自己的Mr.Right        ps 来信请附上邮票，谢谢..."
